	b1	b2	b3	c1	c2	c3	b_mean	b_std	c_mean	c_std	fold_change	log2_fold_change	abs_log2_fold_change	p_value	fwer	FWER
1774801_at	10.9002569296772	11.0366089961853	11.0965889183224	9.84428706969437	9.77628371641333	9.62963171350988	11.0111516147283	0.100611237664241	9.75006749987253	0.109702771122511	1.12934106506158	0.175481251004277	0.175481251004277	0.000125498622700681	1	1
1774802_at	12.1952789002925	12.2520288718402	12.3074351761482	11.7979834686363	11.7167071955073	11.7560736654832	12.2515809827603	0.0560794793745981	11.7569214432089	0.0406447682825122	1.0420739002077	0.0594575920911683	0.0594575920911683	0.000245424827346837	1	1
1774803_at	1.25167120448926	1.5393084715565	1.09324832744707	1.15630467262254	1.1382650059234	1.1040667003442	1.29474266783094	0.226127787448882	1.13287879296338	0.0265322427336282	1.14287836957753	0.192671873417258	0.192671873417258	0.285632066570861	1	1
1774804_at	6.58674983601568	6.71782280767559	6.74906370307931	8.07324945089855	8.14129322757058	8.05111079412764	6.68454544892353	0.0861219183159694	8.08855115753226	0.0469981328868566	0.826420618320342	-0.275051846520013	0.275051846520013	1.57256888437986e-05	0.171850327685031	0.171850327685031
1774805_at	6.30612722985495	6.57014495284684	6.60351612178862	6.91918655031426	7.01837730033874	6.83886596607956	6.49326276816347	0.162920812061105	6.92547660557752	0.0899208172688005	0.937590744719871	-0.0929697663949575	0.0929697663949575	0.0158262890501969	1	1
1774806_at	10.1423010816128	10.2056729727093	10.2124028276702	9.88903897287772	9.84446426780379	9.83946353507715	10.1867922939974	0.0386771731327354	9.85765559191955	0.0272935758416688	1.03338894314259	0.0473833526854701	0.0473833526854701	0.000272602520615683	1	1
1774807_at	8.98640603709906	8.85509603386415	8.97857558173518	8.37612879563496	8.32667037549673	8.38427514277159	8.9400258842328	0.0736555403247574	8.36235810463443	0.0311737269374674	1.06907953143961	0.0963691826613351	0.0963691826613351	0.000234889109687299	1	1
1774808_at	1.0905447253174	1.13013198643961	1.09054320037242	1.12380940829978	1.0905447253174	1.07740000652328	1.10373997070981	0.0228561560918033	1.09725138004682	0.0239205467445435	1.00591349510329	0.0085062439590302	0.0085062439590302	0.751176349344414	1	1
1774809_at	1.78731031924723	1.56321902403139	1.92578987510604	1.54975064188627	1.6544391496925	1.44600634964663	1.75877307279489	0.182962253862813	1.55006538040847	0.104216756469358	1.13464444469524	0.182240281447921	0.182240281447921	0.161152853111878	1	1
1774810_at	6.32505544426369	6.18287442041589	6.24259915928318	6.29065078362627	6.18072328203644	6.24809300238878	6.25017634132092	0.0713927247786983	6.23982235601716	0.0554284818031193	1.00165933975569	0.00239193726675515	0.00239193726675515	0.852395814160336	1	1
1774811_at	1.1719340939508	1.1719340939508	1.2839547407138	0.948971330683201	1.02482115655454	0.793614119394005	1.20927430953847	0.0646751505634141	0.922468868877249	0.117859912054397	1.31091069881881	0.390569410380911	0.390569410380911	0.0209255263489041	1	1
1774812_at	7.25868397064875	7.06553268790944	7.35087352126823	7.4198975849777	7.58898120978884	7.61900092195358	7.22503005994214	0.145616918916926	7.54262657224004	0.107341040685486	0.95789311465229	-0.0620634113309595	0.0620634113309595	0.0383722935154065	1	1
1774813_at	7.50655217091228	7.33779170900336	7.50767617895109	7.27317931957994	7.26435197566649	7.1490749704089	7.45067335295558	0.0977599867253164	7.22886875521844	0.069244252980412	1.03068316845247	0.0436009170415606	0.0436009170415606	0.0326868771906224	1	1
1774814_at	1.64496036285728	1.48830007874383	1.48830007874383	1.41760835045199	1.48830007874383	1.48830007874383	1.54052017344831	0.0904478572042235	1.46473616931322	0.0408138883587737	1.05173901329318	0.0727767474623147	0.0727767474623147	0.256456855550862	1	1
1774815_at	1.12442358778741	1.2354904702703	1.32448488322992	1.09033110026786	1.20158065229574	1.14864945735163	1.22813298042921	0.10023337755511	1.14685373663841	0.0556465108183874	1.07087149929776	0.0987853722932718	0.0987853722932718	0.286774160476769	1	1
1774816_s_at	1.41531536323375	1.42490508461013	1.26275531865582	1.36660570789531	1.32092239588577	1.37487974680043	1.36765858883323	0.0909753414912836	1.35413595019384	0.029059767244113	1.00998617504946	0.0143355451314288	0.0143355451314288	0.818334727671496	1	1
1774817_at	3.72470678232201	3.18945123822773	3.37749841656634	4.22046334963044	4.4675166374547	4.60555888962655	3.43055214570536	0.271543086825246	4.43117962557056	0.195102351486918	0.774184852699046	-0.369250014007009	0.369250014007009	0.00659108350406235	1	1
1774818_at	1.33241533085505	1.80757765591609	1.23147768086136	1.39617239897751	1.56155291400508	1.35727946977799	1.45715688921083	0.30764124821013	1.43833492758686	0.108467364299822	1.01308593795713	0.0187565601270548	0.0187565601270548	0.925200835560334	1	1
1774819_at	7.07342839795061	7.01929943964141	7.05187314771856	6.51853646346342	6.65501193793264	6.7198574849942	7.04820032843686	0.0272507473845546	6.63113529546342	0.102762390830748	1.06289496660681	0.0879990393504382	0.0879990393504382	0.00245026059429855	1	1
1774820_at	6.60463446923926	6.77800913488285	6.7741947769187	5.95499920145719	6.09292652304626	6.04326051977993	6.7189461270136	0.0990151688329046	6.03039541476113	0.0698578535709642	1.11418002716158	0.155982359526432	0.155982359526432	0.000597785717384825	1	1
1774821_at	1.43063387392013	1.10469462825302	1.14780582887964	1.1906379477407	0.912332023316031	1.39951832655864	1.22771144368426	0.177053038450318	1.16749609920512	0.244416207281826	1.05157648451257	0.0725537856988543	0.0725537856988543	0.747072782809305	1	1
1774822_at	6.29629395011469	6.03180698389087	6.43770283935091	6.19019386009622	6.40094651974063	6.3554125195789	6.25526792445216	0.206034493364962	6.31551763313858	0.110895772506721	0.990460052178417	-0.0138293062302587	0.0138293062302587	0.678677323011846	1	1
1774823_s_at	1.54606323197544	1.76508739392974	1.7580021278905	1.53290307091809	1.53290307091809	1.53290307091809	1.68971758459856	0.124458748263782	1.53290307091809	0	1.10229904072575	0.140515663152778	0.140515663152778	0.0944975701388904	1	1
1774824_at	9.11300034798339	8.58979587583175	8.47182720996538	9.25786536625817	8.83235668253902	8.82223219761308	8.72487447792684	0.341262977463039	8.97081808213676	0.248641778045974	0.972584038383339	-0.0401051799858099	0.0401051799858099	0.370103989810505	1	1
1774825_at	1.98466680328387	2.35353463212818	2.41824116034277	1.96503689797061	1.76282777601896	2.08904415718021	2.25214753191827	0.23389354168401	1.93896961038993	0.164663017845071	1.16151770499661	0.216011145292763	0.216011145292763	0.130786279540016	1	1
1774826_at	12.6577538139459	12.6617195545521	12.5577394093241	12.2661068481663	12.2785215049117	12.2323253707807	12.6257375926074	0.058921528086155	12.2589845746196	0.0239074420948417	1.02991707965333	0.042528188293386	0.042528188293386	0.000564183731425147	1	1
1774827_at	1.62670763323791	1.82836960848546	2.00761122760384	1.44654313119418	1.71728134798684	1.79057994115015	1.8208961564424	0.190561739114391	1.65146814011039	0.181214970130538	1.10259236143707	0.140899511842742	0.140899511842742	0.326960284961468	1	1
1774828_at	2.02344484946323	1.9707081674514	2.03820109464641	1.97259359933633	2.06728675758453	2.01617757363419	2.01078470385368	0.0354828588261854	2.01868597685168	0.0473963882567101	0.996085932587531	-0.00565788555578178	0.00565788555578178	0.828543715043755	1	1
1774829_at	8.00543436537687	8.36197015306166	8.42158898987567	6.20776736630876	6.05147337161418	6.14854638920964	8.26299783610473	0.225039568778028	6.13592904237753	0.0789072320843199	1.34665798431447	0.429383490750837	0.429383490750837	0.000102447620149397	1	1
1774830_at	0.940060562816393	1.28739658159246	1.15656987059447	1.43183857963926	1.23028722660947	1.20170352936347	1.12800900500111	0.1754205511546	1.28794311187073	0.12543399128747	0.875822072112081	-0.191290286424285	0.191290286424285	0.268299239851074	1	1
1774831_at	1.61795433832763	2.11343440410717	1.52272754799795	1.52272754799795	1.2008425342408	1.45162381411266	1.75137209681092	0.317149603771845	1.3917312987838	0.169094132259736	1.25841252427203	0.331604934269952	0.331604934269952	0.158098083681052	1	1
1774832_x_at	1.16641506498668	1.29539006198841	1.15658712070902	1.47781744307136	1.35086061847247	1.2486129123146	1.20613074922804	0.0774568641762743	1.35909699128614	0.114824028877674	0.887450091465988	-0.17226210757325	0.17226210757325	0.128321012224479	1	1
1774833_at	9.66872411119004	9.47532680610383	9.32323548406735	9.00457259008326	8.87898702188972	8.91637782478357	9.48909546712041	0.17315536343822	8.93331247891885	0.0644827156502788	1.06221465884162	0.0870753442517069	0.0870753442517069	0.00647208495471254	1	1
1774834_at	1.29853805676748	1.32492826307396	1.10454917415621	1.18021965914871	1.25030185545907	1.40202666812948	1.24267183133255	0.120343309187982	1.27751606091242	0.113380099850422	0.972725016423681	-0.0398960735515086	0.0398960735515086	0.733580534258395	1	1
1774835_at	8.59154089280985	8.66192467077995	8.67622868472249	9.97080973762751	10.0548493904934	9.98760810721575	8.6432314161041	0.0453330326863528	10.0044224117789	0.0444714115124678	0.863941071293414	-0.210995184179327	0.210995184179327	3.14301232654131e-06	0.0343468387044435	0.0343468387044435
1774836_at	1.4633241056072	1.67694686033872	1.32780491746155	1.21660979275238	1.09532938018688	1.13980180756995	1.48935862780249	0.17602094002835	1.1505803268364	0.0613544372983524	1.29444124244465	0.372329479600624	0.372329479600624	0.0345857132995523	1	1
1774837_at	7.63243487992525	7.74871458435874	7.75253412311253	8.32378548230964	8.38392747298416	8.34114496192304	7.71122786246551	0.0682634440404587	8.34961930573895	0.0309536046027947	0.923542449074935	-0.114749821105251	0.114749821105251	0.000122896471797819	1	1
1774838_at	5.61374078890278	5.65933245928247	5.7534647797122	6.74199178534219	6.89242979923774	6.84427918770655	5.67551267596582	0.0712534066614908	6.82623359076216	0.076825332300088	0.831426671898015	-0.266339064993652	0.266339064993652	4.49995866395387e-05	0.491755482796879	0.491755482796879
1774839_at	1.64242693916109	1.57030726713536	1.55467133426652	1.29819550710099	0.968523967650306	1.19710089856369	1.58913518018766	0.0468094998908511	1.154606791105	0.168893880461902	1.37634317798079	0.460840237076012	0.460840237076012	0.0127025921145829	1	1
1774840_at	10.5070475098733	10.4218456201247	10.4473195996954	10.5024887306118	10.4469894241752	10.3319838573685	10.4587375765645	0.0437334900393294	10.4271540040518	0.0869658603621637	1.00302897343804	0.00436328015912563	0.00436328015912563	0.604130684566689	1	1
1774841_at	1.50746848576354	1.00861408637921	1.92329878129594	1.59280663147696	1.50746848576354	1.50198893789055	1.47979378447956	0.457969911235548	1.53408801837702	0.0509255633695761	0.96460813639957	-0.051985115708346	0.051985115708346	0.848250840118191	1	1
1774842_at	11.3795530446087	11.2611128918584	11.1338113910973	12.0476335498389	12.0191060243609	12.0924016198512	11.2581591091881	0.122897451933214	12.0530470646837	0.0369464570263543	0.934050871017951	-0.0984269696133065	0.0984269696133065	0.000427823837851829	1	1
1774843_at	11.3027972922453	11.4312346421014	11.3713197284137	11.1196928666543	11.1700187244835	11.1436459195154	11.3684505542535	0.0642667280152478	11.1444525035511	0.0251726225275819	1.0200995114503	0.0287098950136395	0.0287098950136395	0.00492445614846105	1	1
1774844_at	9.78570696055929	9.87591244488493	9.89595507866263	9.23260297020438	9.28313585504879	9.27532989170119	9.85252482803562	0.0587273135155164	9.26368957231812	0.0272032330648297	1.06356379400677	0.0889065707099156	0.0889065707099156	9.4747042123114e-05	1	1
1774845_at	2.65783978773947	2.43368602110051	2.41363339221335	2.70157150019559	2.97663252152821	2.43645788315641	2.50171973368444	0.135575183717117	2.70488730162674	0.270102584010917	0.92488871243541	-0.112648311611406	0.112648311611406	0.30898283801143	1	1
1774846_at	9.13504841489227	9.07032466179586	9.0537111388214	8.75903119850603	8.69954667122528	8.6416923201615	9.08636140516984	0.0429746550095452	8.7000900632976	0.0586713264635826	1.04439854519458	0.062672353148278	0.062672353148278	0.000775621739531562	1	1
1774847_at	1.86934988620623	1.76397290220455	1.69326873260605	1.40901281861989	1.98184278055386	1.61027604921404	1.77553050700561	0.0886077131791903	1.66704388279593	0.290603650217103	1.06507724561379	0.0909580669042996	0.0909580669042996	0.569733649590604	1	1
1774848_at	1.43263030723198	1.41759956300803	1.43263030723198	1.47635485825614	1.43263030723198	1.37258217023146	1.42762005915733	0.00867800422381789	1.42718911190653	0.0520998814767766	1.00030195525401	0.00043556359048	0.00043556359048	0.989401393604652	1	1
1774849_at	1.00141362777136	1.01467438564813	1.29402658098037	1.05874085708421	0.880222011735677	1.00141362777136	1.10337153146662	0.165245190107562	0.980125498863749	0.0911434740419392	1.12574515482533	0.170880268375277	0.170880268375277	0.32120627997155	1	1
1774850_at	7.71334040945226	7.80576984172091	7.73097501151824	7.51508080975557	7.64428673984249	7.59177841456041	7.75002842089714	0.0490721335800286	7.58371532138616	0.0649792520429323	1.02193029306387	0.0312967918911513	0.0312967918911513	0.0240636932394475	1	1
1774851_at	0.979024758199584	1.02060062543075	1.35432064825629	1.31564466680423	1.45265045129528	1.48830007874383	1.11798201062887	0.205728223417918	1.41886506561445	0.0911513139357314	0.787941036623329	-0.343840421238558	0.343840421238558	0.0814914935320252	1	1
1774852_at	10.1996429313728	10.2546763936851	10.1928014170588	10.4393747037437	10.3890679378925	10.3752271168402	10.2157069140389	0.0339214804725387	10.4012232528255	0.0337571027670515	0.982163988381254	-0.0259641686443306	0.0259641686443306	0.00256147474357787	1	1
1774853_at	1.08599748775297	1.26912637703962	1.15452979976138	0.934915262145765	1.14379564096371	1.2055282894512	1.16988455485132	0.0925249906822186	1.09474639752022	0.141817572425411	1.06863521771005	0.0957694682011027	0.0957694682011027	0.485012180724985	1	1
1774854_at	1.57255021047975	1.69050920069548	1.7580021278905	1.48830007874383	1.52479481428692	1.25435181303918	1.67368717968858	0.0938634045349861	1.42248223535664	0.146744150180089	1.17659619086136	0.234619270758447	0.234619270758447	0.0669264377829108	1	1
1774855_at	1.61744799307878	1.47400322772473	1.72112342778329	1.67022918556102	2.02046635334629	2.14604677158644	1.60419154952893	0.124092297468209	1.94558077016458	0.246589703189555	0.824530944245111	-0.278354456565751	0.278354456565751	0.0988664823811387	1	1
1774856_at	8.4740137499049	8.60019504600271	8.59552720384876	8.30133499179528	8.2152128039129	8.11525342630307	8.55657866658546	0.0715413956213046	8.21060040733708	0.0931264887431997	1.04213799747692	0.0595463285699959	0.0595463285699959	0.00696857008859931	1	1
1774857_at	6.50555832447547	6.56400133239425	6.76599312732689	6.80775343667697	6.85303169267485	6.88453890386492	6.61185092806554	0.136651964817539	6.84844134440558	0.0385979982090114	0.965453392320676	-0.0507214807563237	0.0507214807563237	0.044748995214865	1	1
1774858_at	2.78344638621772	2.37034721421127	2.48961351539888	3.96012263950232	4.25042275081693	4.3411429574407	2.54780237194262	0.212608063693513	4.18389611591998	0.199031317971569	0.608954501104384	-0.715593655726594	0.715593655726594	0.00062467037810961	1	1
1774859_at	11.9600573280903	11.9420626013815	12.0491360193437	11.2393416969485	11.1427053014157	11.2718228948382	11.9837519829385	0.0573346030753554	11.2179566310675	0.0671627055355627	1.06826513749841	0.0952697603975958	0.0952697603975958	0.000114474417238017	1	1
1774860_at	9.85566028903341	10.0216669490105	10.0093364601169	9.81938873707816	9.78569312691605	9.79923927369595	9.96222123272027	0.092490195581285	9.80144037923005	0.0169552996207205	1.01640379855097	0.0234736722201631	0.0234736722201631	0.041489811582852	1	1
1774861_at	9.75735116504332	9.83709257727958	9.70690727035854	9.43368256146205	9.48357020690488	9.45980404677915	9.76711700422715	0.0656397916339977	9.45901893838203	0.0249530877518956	1.03257188381291	0.0462422202021035	0.0462422202021035	0.00160887085950777	1	1
1774862_at	1.72602083426792	1.67071917349074	1.53265159062863	1.30922085854144	1.59850621863415	1.44965890723662	1.64313053279576	0.0995930013502714	1.45246199480407	0.14466304941458	1.13127265200313	0.177946680244818	0.177946680244818	0.133227062183706	1	1
